year,ref_ori,ref_kc200,ref_kc400,co2_ori,co2_kc200,co2_kc400,ref_ori,ref_kc200,ref_kc400,co2_ori,co2_kc200,co2_kc400,CO2_ori,CO2_kc200,CO2_kc400,pgC,CO2_ori,CO2_kc200,CO2_kc400,kc200,ref_12,ref_13,co2_12,co2_13,cum,ref_12,ref_13,co2_12,co2_13,effect,co2_12,co2_13,ori,ref_12,ref_13,co2_12,co2_13,cum,ref_12,ref_13,co2_12,co2_13,effect,co2_12,co2_13
1771,26.394,-4.852,-6.969,26.967,-6.89,-9.797,-859.994,-880.835,-829.689,-859.006,-881.632,-829.649,0.988,-0.797,0.04,,0.000988,-0.000797,4E-05,,-8.373,11.795,-8.433,9.603,,-658.169,-116.046,-658.453,-117.53,,-0.284,-1.484,,-8.234,43.44,-8.435,44.098,,-652.319,-105.058,-652.255,-104.215,,0.064,0.843
1772,-46.013,-39.625,-39.985,-45.54,-40.283,-37.578,-906.007,-920.46,-869.674,-904.546,-921.915,-867.227,1.461,-1.455,2.447,,0.001461,-0.001455,0.002447,,-7.738,-23.134,-7.901,-23.711,,-665.907,-139.18,-666.354,-141.241,,-0.447,-2.061,,-8.99,-28.403,-8.71,-28.707,,-661.309,-133.461,-660.965,-132.922,,0.344,0.539
1773,-38.425,-12.743,7.93,-38.538,-9.505,7.524,-944.432,-933.203,-861.744,-943.084,-931.42,-859.703,1.348,1.783,2.041,,0.001348,0.001783,0.002041,,-8.307,4.889,-8.333,7.92,,-674.214,-134.291,-674.687,-133.321,,-0.473,0.97,,-8.858,-19.993,-9.408,-20.116,,-670.167,-153.454,-670.373,-153.038,,-0.206,0.416
1774,23.045,-7.397,-47.245,23.476,-8.426,-47.728,-921.387,-940.6,-908.989,-919.608,-939.846,-907.431,1.779,0.754,1.558,,0.001779,0.000754,0.001558,,-9.171,12.864,-9.045,11.091,,-683.385,-121.427,-683.732,-122.23,,-0.347,-0.803,,-8.736,41.653,-8.625,41.301,,-678.903,-111.801,-678.998,-111.737,,-0.095,0.064
1775,-48.142,-47.359,-7.738,-46.72,-47.454,-9.34,-969.529,-987.959,-916.727,-966.328,-987.3,-916.771,3.201,0.659,-0.044,,0.003201,0.000659,-4.4E-05,,-8.481,-27.134,-8.828,-28.131,,-691.866,-148.561,-692.56,-150.361,,-0.694,-1.8,,-9.136,-26.991,-9.156,-26.353,,-688.039,-138.792,-688.154,-138.09,,-0.115,0.702
1776,-41.335,-9.3,-25.772,-41.208,-6.136,-26.368,-1010.864,-997.259,-942.499,-1007.536,-993.436,-943.139,3.328,3.823,-0.64,,0.003328,0.003823,-0.00064,,-8.787,11.085,-8.757,13.397,,-700.653,-137.476,-701.317,-136.964,,-0.664,0.512,,-8.475,-21.114,-8.44,-20.84,,-696.514,-159.906,-696.594,-158.93,,-0.08,0.976
1777,20.933,-12.024,-9.78,19.886,-12.77,-11.409,-989.931,-1009.283,-952.279,-987.65,-1006.206,-954.548,2.281,3.077,-2.269,,0.002281,0.003077,-0.002269,,-8.04,8.333,-8.079,7.185,,-708.693,-129.143,-709.396,-129.779,,-0.703,-0.636,,-8.938,41.877,-8.981,41.068,,-705.452,-118.029,-705.575,-117.862,,-0.123,0.167
1778,-48.665,-48.494,-34.97,-48.759,-49.55,-37.164,-1038.596,-1057.777,-987.249,-1036.409,-1055.756,-991.712,2.187,2.021,-4.463,,0.002187,0.002021,-0.004463,,-9.499,-24.693,-9.445,-25.647,,-718.192,-153.836,-718.841,-155.426,,-0.649,-1.59,,-8.48,-26.73,-8.644,-26.242,,-713.932,-144.759,-714.219,-144.104,,-0.287,0.655
1779,-42.57,-13.595,-4.077,-42.911,-12.07,-4.307,-1081.166,-1071.372,-991.326,-1079.32,-1067.826,-996.019,1.846,3.546,-4.693,,0.001846,0.003546,-0.004693,,-8.78,9.923,-8.534,11.8,,-726.972,-143.913,-727.375,-143.626,,-0.403,0.287,,-9.016,-18.539,-8.839,-18.497,,-722.948,-163.298,-723.058,-162.601,,-0.11,0.697
1780,13.612,-12.242,-40.378,12.885,-13.598,-39.697,-1067.554,-1083.614,-1031.704,-1066.435,-1081.424,-1035.716,1.119,2.19,-4.012,,0.001119,0.00219,-0.004012,,-8.534,10.411,-8.314,9.459,,-735.506,-133.502,-735.689,-134.167,,-0.183,-0.665,,-8.465,36.713,-8.513,36.54,,-731.413,-126.585,-731.571,-126.061,,-0.158,0.524
1781,-44.029,-48.976,0.647,-45.744,-50.997,-1.096,-1111.583,-1132.59,-1031.057,-1112.179,-1132.421,-1036.812,-0.596,0.169,-5.755,,-0.000596,0.000169,-0.005755,,-8.175,-27.436,-8.374,-28.428,,-743.681,-160.938,-744.063,-162.595,,-0.382,-1.657,,-7.933,-23.999,-7.806,-24.51,,-739.346,-150.584,-739.377,-150.571,,-0.031,0.013
1782,-40.474,-11.71,-36.816,-40.621,-10.934,-30.427,-1152.057,-1144.3,-1067.873,-1152.8,-1143.355,-1067.239,-0.743,0.945,0.634,,-0.000743,0.000945,0.000634,,-9.23,11.253,-8.417,12.077,,-752.911,-149.685,-752.48,-150.518,,0.431,-0.833,,-9.056,-18.847,-9.145,-18.045,,-748.402,-169.431,-748.522,-168.616,,-0.12,0.815
1783,14.773,-10.216,-6.516,14.974,-12.13,-8.697,-1137.284,-1154.516,-1074.389,-1137.826,-1155.485,-1075.936,-0.542,-0.969,-1.547,,-0.000542,-0.000969,-0.001547,,-8.201,10.474,-9.17,10.637,,-761.112,-139.211,-761.65,-139.881,,-0.538,-0.67,,-9.082,36.39,-9.059,36.784,,-757.484,-133.041,-757.581,-131.832,,-0.097,1.209
1784,-44.834,-49.577,-39.296,-46.311,-49.475,-37.792,-1182.118,-1204.093,-1113.685,-1184.137,-1204.96,-1113.728,-2.019,-0.867,-0.043,,-0.002019,-0.000867,-4.3E-05,,-8.817,-27.714,-8.745,-27.683,,-769.929,-166.925,-770.395,-167.564,,-0.466,-0.639,,-8.603,-23.568,-8.508,-25.391,,-766.087,-156.609,-766.089,-157.223,,-0.002,-0.614
1785,-37.596,-9.448,3.32,-35.02,-8.499,4.671,-1219.714,-1213.541,-1110.365,-1219.157,-1213.459,-1109.057,0.557,0.082,1.308,,0.000557,8.2E-05,0.001308,,-7.998,8.774,-7.769,8.755,,-777.927,-158.151,-778.164,-158.809,,-0.237,-0.658,,-8.81,-17.593,-8.765,-16.16,,-774.897,-174.202,-774.854,-173.383,,0.043,0.819
1786,18.126,-3.325,-42.631,18.478,-3.003,-42.197,-1201.588,-1216.866,-1152.996,-1200.679,-1216.462,-1151.254,0.909,0.404,1.742,,0.000909,0.000404,0.001742,,-8.479,16.493,-8.617,16.277,,-786.406,-141.658,-786.781,-142.532,,-0.375,-0.874,,-8.643,37.326,-8.685,37.528,,-783.54,-136.876,-783.539,-135.855,,0.001,1.021
1787,-45.249,-50.49,-11.287,-45.218,-49.418,-13.824,-1246.837,-1267.356,-1164.283,-1245.897,-1265.88,-1165.078,0.94,1.476,-0.795,,0.00094,0.001476,-0.000795,,-9.14,-32.015,-8.811,-31.358,,-795.546,-173.673,-795.592,-173.89,,-0.046,-0.217,,-9.024,-26.398,-8.564,-27.481,,-792.564,-163.274,-792.103,-163.336,,0.461,-0.062
1788,-36.343,-7.757,-30.131,-35.455,-7.108,-26.006,-1283.18,-1275.113,-1194.414,-1281.352,-1272.988,-1191.084,1.828,2.125,3.33,,0.001828,0.002125,0.00333,,-9.447,10.32,-9.252,10.32,,-804.993,-163.353,-804.844,-163.57,,0.149,-0.217,,-8.736,-18.958,-8.906,-18.261,,-801.3,-182.232,-801.009,-181.597,,0.291,0.635
1789,24.611,0.096,-11.119,24.084,-1.065,-15.887,-1258.569,-1275.017,-1205.533,-1257.268,-1274.053,-1206.971,1.301,0.964,-1.438,,0.001301,0.000964,-0.001438,,-8.721,15.751,-8.864,14.651,,-813.714,-147.602,-813.708,-148.919,,0.006,-1.317,,-8.737,40.897,-9.063,41.525,,-810.037,-141.335,-810.072,-140.072,,-0.035,1.263
1790,-47.251,-47.287,-38.881,-49.088,-46.704,-36.686,-1305.82,-1322.304,-1244.414,-1306.356,-1320.757,-1243.657,-0.536,1.547,0.757,,-0.000536,0.001547,0.000757,,-9.141,-29.618,-9.144,-28.776,,-822.855,-177.22,-822.852,-177.695,,0.003,-0.475,,-8.758,-30.931,-8.98,-31.546,,-818.795,-172.266,-819.052,-171.618,,-0.257,0.648
1791,-32.808,-11.229,1.936,-34.716,-11.676,0.052,-1338.628,-1333.533,-1242.478,-1341.072,-1332.433,-1243.605,-2.444,1.1,-1.127,,-0.002444,0.0011,-0.001127,,-8.528,6.602,-8.354,6.599,,-831.383,-170.618,-831.206,-171.096,,0.177,-0.478,,-8.546,-15.212,-8.11,-16.048,,-827.341,-187.478,-827.162,-187.666,,0.179,-0.188
1792,21.622,-1.543,-42.723,20.622,-4.513,-40.386,-1317.006,-1335.076,-1285.201,-1320.45,-1336.946,-1283.991,-3.444,-1.87,1.21,,-0.003444,-0.00187,0.00121,,-8.646,17.391,-9.149,15.586,,-840.029,-153.227,-840.355,-155.51,,-0.326,-2.283,,-9.019,40.664,-9.475,41.666,,-836.36,-146.814,-836.637,-146,,-0.277,0.814
1793,-48.498,-48.413,1.579,-48.599,-46.847,-1.601,-1365.504,-1383.489,-1283.622,-1369.049,-1383.793,-1285.592,-3.545,-0.304,-1.97,,-0.003545,-0.000304,-0.00197,,-8.48,-30.237,-8.428,-28.54,,-848.509,-183.464,-848.783,-184.05,,-0.274,-0.586,,-8.51,-29.7,-8.295,-29.756,,-844.87,-176.514,-844.932,-175.756,,-0.062,0.758
1794,-35.201,-11.482,-35.652,-35.931,-10.391,-33.242,-1400.705,-1394.971,-1319.274,-1404.98,-1394.184,-1318.834,-4.275,0.787,0.44,,-0.004275,0.000787,0.00044,,-8.728,7.164,-8.888,8.191,,-857.237,-176.3,-857.671,-175.859,,-0.434,0.441,,-8.775,-16.236,-9.151,-17.263,,-853.645,-192.75,-854.083,-193.019,,-0.438,-0.269
1795,19.208,-5.239,-10.109,20.969,-7.722,-13.114,-1381.497,-1400.21,-1329.383,-1384.011,-1401.906,-1331.948,-2.514,-1.696,-2.565,,-0.002514,-0.001696,-0.002565,,-8.642,13.416,-8.762,11.104,,-865.879,-162.884,-866.433,-164.755,,-0.554,-1.871,,-8.951,38.732,-8.788,39.929,,-862.596,-154.018,-862.871,-153.09,,-0.275,0.928
1796,-49.801,-46.518,-36.131,-48.435,-43.985,-36.103,-1431.298,-1446.728,-1365.514,-1432.446,-1445.891,-1368.051,-1.148,0.837,-2.537,,-0.001148,0.000837,-0.002537,,-9.559,-24.258,-9.204,-22.639,,-875.438,-187.142,-875.637,-187.394,,-0.199,-0.252,,-9.013,-28.163,-8.425,-28.082,,-871.609,-182.181,-871.296,-181.172,,0.313,1.009
1797,-38.132,-16.52,-2.219,-38.247,-15.354,-2.552,-1469.43,-1463.248,-1367.733,-1470.693,-1461.245,-1370.603,-1.263,2.003,-2.87,,-0.001263,0.002003,-0.00287,,-8.779,4.036,-8.652,5.267,,-884.217,-183.106,-884.289,-182.127,,-0.072,0.979,,-8.21,-16.912,-8.742,-17.28,,-879.819,-199.093,-880.038,-198.452,,-0.219,0.641
1798,17.726,-5.168,-41.639,17.908,-7.919,-41.193,-1451.704,-1468.416,-1409.372,-1452.785,-1469.164,-1411.796,-1.081,-0.748,-2.424,,-0.001081,-0.000748,-0.002424,,-9.104,15.104,-8.74,11.922,,-893.321,-168.002,-893.029,-170.205,,0.292,-2.203,,-8.201,37.941,-8.364,37.678,,-888.02,-161.152,-888.402,-160.774,,-0.382,0.378
1799,-45.424,-43.871,-14.854,-44.596,-42.859,-18.343,-1497.128,-1512.287,-1424.226,-1497.381,-1512.023,-1430.139,-0.253,0.264,-5.913,,-0.000253,0.000264,-0.005913,,-8.856,-23.8,-9.104,-22.184,,-902.177,-191.802,-902.133,-192.389,,0.044,-0.587,,-9.309,-25.066,-9.178,-24.955,,-897.329,-186.218,-897.58,-185.729,,-0.251,0.489
1800,-42.941,-17.452,-31.924,-42.113,-15.461,-27.234,-1540.069,-1529.739,-1456.15,-1539.494,-1527.484,-1457.373,0.575,2.255,-1.223,,0.000575,0.002255,-0.001223,,-8.725,4.206,-8.689,5.71,,-910.902,-187.596,-910.822,-186.679,,0.08,0.917,,-9.499,-20.595,-9.61,-20.39,,-906.828,-206.813,-907.19,-206.119,,-0.362,0.694
1801,21.116,-8.945,-11.203,21.791,-12.089,-12.811,-1518.953,-1538.684,-1467.353,-1517.703,-1539.573,-1470.184,1.25,-0.889,-2.831,,0.00125,-0.000889,-0.002831,,-7.984,12.715,-8.605,9.607,,-918.886,-174.881,-919.427,-177.072,,-0.541,-2.191,,-7.993,44.02,-8.149,43.553,,-914.821,-162.793,-915.339,-162.566,,-0.518,0.227
1802,-55.36,-45.786,-46.126,-53.847,-44.011,-43.231,-1574.313,-1584.47,-1513.479,-1571.55,-1583.584,-1513.415,2.763,0.886,0.064,,0.002763,0.000886,6.4E-05,,-9.395,-23.045,-8.664,-23.08,,-928.281,-197.926,-928.091,-200.152,,0.19,-2.226,,-9.878,-31.064,-9.487,-30.891,,-924.699,-193.857,-924.826,-193.457,,-0.127,0.4
1803,-40.314,-18.569,-2.547,-39.567,-14.68,-2.503,-1614.627,-1603.039,-1516.026,-1611.117,-1598.264,-1515.918,3.51,4.775,0.108,,0.00351,0.004775,0.000108,,-8.752,3.829,-9.057,7.484,,-937.033,-194.097,-937.148,-192.668,,-0.115,1.429,,-8.688,-18.169,-8.846,-17.539,,-933.387,-212.026,-933.672,-210.996,,-0.285,1.03
1804,19.516,-10.943,-49.338,18.641,-13.371,-47.728,-1595.111,-1613.982,-1565.364,-1592.476,-1611.635,-1563.646,2.635,2.347,1.718,,0.002635,0.002347,0.001718,,-9.253,13.355,-9.495,10.759,,-946.286,-180.742,-946.643,-181.909,,-0.357,-1.167,,-8.885,42.852,-9.28,42.233,,-942.272,-169.174,-942.952,-168.763,,-0.68,0.411
1805,-54.932,-50.324,-6.861,-54.045,-51.677,-8.738,-1650.043,-1664.306,-1572.225,-1646.521,-1663.312,-1572.384,3.522,0.994,-0.159,,0.003522,0.000994,-0.000159,,-9.05,-26.087,-8.682,-27.366,,-955.336,-206.829,-955.325,-209.275,,0.011,-2.446,,-9.262,-30.448,-8.481,-30.504,,-951.534,-199.622,-951.433,-199.267,,0.101,0.355
1806,-43.89,-14.99,-35.315,-45.055,-12.325,-33.655,-1693.933,-1679.296,-1607.54,-1691.576,-1675.637,-1606.039,2.357,3.659,1.501,,0.002357,0.003659,0.001501,,-9.296,10.582,-9.311,14.142,,-964.632,-196.247,-964.636,-195.133,,-0.004,1.114,,-9.061,-18.645,-9.333,-18.302,,-960.595,-218.267,-960.766,-217.569,,-0.171,0.698
1807,19.825,-15.229,-20.735,19.478,-16.508,-23.401,-1674.108,-1694.525,-1628.275,-1672.098,-1692.145,-1629.44,2.01,2.38,-1.165,,0.00201,0.00238,-0.001165,,-7.467,8.245,-6.975,6.85,,-972.099,-188.002,-971.611,-188.283,,0.488,-0.281,,-8.796,43.281,-7.952,43.445,,-969.391,-174.986,-968.718,-174.124,,0.673,0.862
1808,-53.058,-48.744,-33.822,-54.76,-51.564,-36.761,-1727.166,-1743.269,-1662.097,-1726.858,-1743.709,-1666.201,0.308,-0.44,-4.104,,0.000308,-0.00044,-0.004104,,-9.313,-24.175,-9.742,-25.924,,-981.412,-212.177,-981.353,-214.207,,0.059,-2.03,,-7.975,-30.01,-9.144,-30.568,,-977.366,-204.996,-977.862,-204.692,,-0.496,0.304
1809,-40.718,-12.273,-8.544,-40.53,-10.759,-6.744,-1767.884,-1755.542,-1670.641,-1767.388,-1754.468,-1672.945,0.496,1.074,-2.304,,0.000496,0.001074,-0.002304,,-8.944,9.951,-9.027,12.804,,-990.356,-202.226,-990.38,-201.403,,-0.024,0.823,,-9.104,-18.084,-8.856,-17.952,,-986.47,-223.08,-986.718,-222.644,,-0.248,0.436
1810,16.903,-11.632,-43.694,17.35,-13.516,-46.401,-1750.981,-1767.174,-1714.335,-1750.038,-1767.984,-1719.346,0.943,-0.81,-5.011,,0.000943,-0.00081,-0.005011,,-8.956,9.908,-8.982,8.848,,-999.312,-192.318,-999.362,-192.555,,-0.05,-0.237,,-8.776,38.615,-8.979,39.326,,-995.246,-184.465,-995.697,-183.318,,-0.451,1.147
1811,-43.511,-46.039,-8.93,-44.431,-47.934,-8.906,-1794.492,-1813.213,-1723.265,-1794.469,-1815.918,-1728.252,0.023,-2.705,-4.987,,2.3E-05,-0.002705,-0.004987,,-8.596,-26.81,-8.529,-28.597,,-1007.908,-219.128,-1007.891,-221.152,,0.017,-2.024,,-8.133,-24.084,-8.235,-24.912,,-1003.379,-208.549,-1003.932,-208.23,,-0.553,0.319
1812,-41.813,-9.02,-37.22,-41.045,-6.674,-33.422,-1836.305,-1822.233,-1760.485,-1835.514,-1822.592,-1761.674,0.791,-0.359,-1.189,,0.000791,-0.000359,-0.001189,,-8.745,11.578,-8.75,13.175,,-1016.653,-207.55,-1016.641,-207.977,,0.012,-0.427,,-8.734,-21.933,-8.715,-22.031,,-1012.113,-230.482,-1012.647,-230.261,,-0.534,0.221
1813,19.503,-10.124,-2.836,20.182,-11.092,-5.629,-1816.802,-1832.357,-1763.321,-1815.332,-1833.684,-1767.303,1.47,-1.327,-3.982,,0.00147,-0.001327,-0.003982,,-7.795,9.353,-8.424,9.619,,-1024.448,-198.197,-1025.065,-198.358,,-0.617,-0.161,,-9.113,39.902,-8.787,40.584,,-1021.226,-190.58,-1021.434,-189.677,,-0.208,0.903
1814,-45.684,-48.757,-48.158,-47.763,-50.226,-43.443,-1862.486,-1881.114,-1811.479,-1863.095,-1883.91,-1810.746,-0.609,-2.796,0.733,,-0.000609,-0.002796,0.000733,,-8.893,-26.357,-8.344,-27.378,,-1033.341,-224.554,-1033.409,-225.736,,-0.068,-1.182,,-8.599,-23.867,-8.971,-24.61,,-1029.825,-214.447,-1030.405,-214.287,,-0.58,0.16
1815,-42.232,-14.404,-2.809,-42.83,-15.708,-1.928,-1904.718,-1895.518,-1814.288,-1905.925,-1899.618,-1812.674,-1.207,-4.1,1.614,,-0.001207,-0.0041,0.001614,,-8.479,7.489,-8.412,7.519,,-1041.82,-217.065,-1041.821,-218.217,,-0.001,-1.152,,-8.61,-20.202,-8.177,-19.93,,-1038.435,-234.649,-1038.582,-234.217,,-0.147,0.432
1816,17.493,-7.448,-39.469,16.344,-7.915,-38.195,-1887.225,-1902.966,-1853.757,-1889.581,-1907.533,-1850.869,-2.356,-4.567,2.888,,-0.002356,-0.004567,0.002888,,-8.594,15.055,-8.364,15.843,,-1050.414,-202.01,-1050.185,-202.374,,0.229,-0.364,,-8.212,38.322,-8.379,38.657,,-1046.647,-196.327,-1046.961,-195.56,,-0.314,0.767
1817,-46.891,-50.426,-11.467,-47.558,-51.885,-11.745,-1934.116,-1953.392,-1865.224,-1937.139,-1959.418,-1862.614,-3.023,-6.026,2.61,,-0.003023,-0.006026,0.00261,,-8.68,-28.25,-8.998,-27.903,,-1059.094,-230.26,-1059.183,-230.277,,-0.089,-0.017,,-8.987,-24.7,-8.643,-24.759,,-1055.634,-221.027,-1055.604,-220.319,,0.03,0.708
1818,-42.145,-15.016,-29.564,-42.37,-16.215,-28.283,-1976.261,-1968.408,-1894.788,-1979.509,-1975.633,-1890.897,-3.248,-7.225,3.891,,-0.003248,-0.007225,0.003891,,-9.368,8.476,-9.144,7.399,,-1068.462,-221.784,-1068.327,-222.878,,0.135,-1.094,,-8.866,-19.581,-8.618,-19.578,,-1064.5,-240.608,-1064.222,-239.897,,0.278,0.711
1819,17.636,-7.675,-16.216,17.673,-6.557,-16.869,-1958.625,-1976.083,-1911.004,-1961.836,-1982.19,-1907.766,-3.211,-6.107,3.238,,-0.003211,-0.006107,0.003238,,-8.407,13.8,-8.528,14.377,,-1076.869,-207.984,-1076.855,-208.501,,0.014,-0.517,,-8.422,39.484,-8.319,39.365,,-1072.922,-201.124,-1072.541,-200.532,,0.381,0.592
1820,-50.943,-49.383,-38.961,-51.995,-47.359,-40.485,-2009.568,-2025.466,-1949.965,-2013.831,-2029.549,-1948.251,-4.263,-4.083,1.714,,-0.004263,-0.004083,0.001714,,-8.898,-26.571,-8.102,-26.239,,-1085.767,-234.555,-1084.957,-234.74,,0.81,-0.185,,-8.346,-28.655,-9.654,-28.765,,-1081.268,-229.779,-1082.195,-229.297,,-0.927,0.482
1821,-40.005,-17.498,5.553,-39.57,-16.992,3.415,-2049.573,-2042.964,-1944.412,-2053.401,-2046.541,-1944.836,-3.828,-3.577,-0.424,,-0.003828,-0.003577,-0.000424,,-8.25,6.609,-8.496,5.946,,-1094.017,-227.946,-1093.453,-228.794,,0.564,-0.848,,-9.122,-14.703,-8.427,-15.037,,-1090.39,-244.482,-1090.622,-244.334,,-0.232,0.148
1822,9.779,-11.138,-51.447,11.082,-11.337,-49.996,-2039.794,-2054.102,-1995.859,-2042.319,-2057.878,-1994.832,-2.525,-3.776,1.027,,-0.002525,-0.003776,0.001027,,-8.276,14.473,-8.802,13.224,,-1102.293,-213.473,-1102.255,-215.57,,0.038,-2.097,,-8.795,36.858,-8.626,37.414,,-1099.185,-207.624,-1099.248,-206.92,,-0.063,0.704
1823,-55.39,-54.811,-5.898,-54.954,-51.862,-9.544,-2095.184,-2108.913,-2001.757,-2097.273,-2109.74,-2004.376,-2.089,-0.827,-2.619,,-0.002089,-0.000827,-0.002619,,-8.481,-28.715,-8.607,-26.645,,-1110.774,-242.188,-1110.862,-242.215,,-0.088,-0.027,,-8.453,-28.645,-8.239,-28.686,,-1107.638,-236.269,-1107.487,-235.606,,0.151,0.663
1824,-40.6,-15.47,-40.681,-40.437,-15.546,-37.702,-2135.784,-2124.383,-2042.438,-2137.71,-2125.286,-2042.078,-1.926,-0.903,0.36,,-0.001926,-0.000903,0.00036,,-8.194,9.666,-8.987,9.615,,-1118.968,-232.522,-1119.849,-232.6,,-0.881,-0.078,,-8.197,-14.443,-8.222,-14.836,,-1115.835,-250.712,-1115.709,-250.442,,0.126,0.27
1825,13.658,-15.063,-12.845,16.162,-15.857,-15.307,-2122.126,-2139.446,-2055.283,-2121.548,-2141.143,-2057.385,0.578,-1.697,-2.102,,0.000578,-0.001697,-0.002102,,-9.219,11.583,-8.468,9.252,,-1128.187,-220.939,-1128.317,-223.348,,-0.13,-2.409,,-8.496,38.726,-7.913,39.227,,-1124.331,-211.986,-1123.622,-211.215,,0.709,0.771
1826,-53.552,-50.753,-42.874,-53.223,-48.235,-41.544,-2175.678,-2190.199,-2098.157,-2174.771,-2189.378,-2098.929,0.907,0.821,-0.772,,0.000907,0.000821,-0.000772,,-8.734,-26.094,-8.579,-23.642,,-1136.921,-247.033,-1136.896,-246.99,,0.025,0.043,,-8.279,-29.133,-9.233,-29.328,,-1132.61,-241.119,-1132.855,-240.543,,-0.245,0.576
1827,-38.872,-15.204,-10.04,-38.049,-14.329,-10.729,-2214.55,-2205.403,-2108.197,-2212.82,-2203.707,-2109.658,1.73,1.696,-1.461,,0.00173,0.001696,-0.001461,,-8.437,7.867,-8.455,9.201,,-1145.358,-239.166,-1145.351,-237.789,,0.007,1.377,,-8.636,-16.184,-8.434,-16.115,,-1141.246,-257.303,-1141.289,-256.658,,-0.043,0.645
1828,18.822,-8.289,-42.085,18.907,-11.569,-42.206,-2195.728,-2213.692,-2150.282,-2193.913,-2215.276,-2151.864,1.815,-1.584,-1.582,,0.001815,-0.001584,-0.001582,,-8.569,12.839,-7.927,8.955,,-1153.927,-226.327,-1153.278,-228.834,,0.649,-2.507,,-8.462,40.168,-8.759,40.178,,-1149.708,-217.135,-1150.048,-216.48,,-0.34,0.655
1829,-49.561,-48.187,-10.696,-48.779,-46.099,-13.173,-2245.289,-2261.879,-2160.978,-2242.692,-2261.375,-2165.037,2.597,0.504,-4.059,,0.002597,0.000504,-0.004059,,-8.712,-26.069,-9.146,-24.099,,-1162.639,-252.396,-1162.424,-252.933,,0.215,-0.537,,-8.613,-28.926,-8.32,-28.998,,-1158.321,-246.061,-1158.368,-245.478,,-0.047,0.583
1830,-42.315,-14.628,-33.712,-41.999,-13.001,-32.347,-2287.604,-2276.507,-2194.69,-2284.691,-2274.376,-2197.384,2.913,2.131,-2.694,,0.002913,0.002131,-0.002694,,-8.232,7.579,-8.468,9.45,,-1170.871,-244.817,-1170.892,-243.483,,-0.021,1.334,,-8.407,-20.283,-8.299,-20.199,,-1166.728,-266.344,-1166.667,-265.677,,0.061,0.667
1831,21.842,-10.559,-11.554,21.784,-14.309,-11.972,-2265.762,-2287.066,-2206.244,-2262.907,-2288.685,-2209.356,2.855,-1.619,-3.112,,0.002855,-0.001619,-0.003112,,-8.811,12.641,-8.622,8.777,,-1179.682,-232.176,-1179.514,-234.706,,0.168,-2.53,,-8.359,44.026,-8.523,43.826,,-1175.087,-222.318,-1175.19,-221.851,,-0.103,0.467
1832,-53.312,-47.142,-40.44,-53.56,-47.376,-40.722,-2319.074,-2334.208,-2246.684,-2316.467,-2336.061,-2250.078,2.607,-1.853,-3.394,,0.002607,-0.001853,-0.003394,,-8.545,-24.697,-8.433,-24.208,,-1188.227,-256.873,-1187.947,-258.914,,0.28,-2.041,,-8.784,-30.327,-8.626,-30.354,,-1183.871,-252.645,-1183.816,-252.205,,0.055,0.44
1833,-40.065,-17.262,2.908,-40.3,-14.819,5.761,-2359.139,-2351.47,-2243.776,-2356.767,-2350.88,-2244.317,2.372,0.59,-0.541,,0.002372,0.00059,-0.000541,,-9.034,5.394,-9.003,8.819,,-1197.261,-251.479,-1196.95,-250.095,,0.311,1.384,,-7.681,-18.759,-7.992,-18.703,,-1191.552,-271.404,-1191.808,-270.908,,-0.256,0.496
1834,17.773,-8.976,-48.873,17.565,-13.228,-50.563,-2341.366,-2360.446,-2292.649,-2339.202,-2364.108,-2294.88,2.164,-3.662,-2.231,,0.002164,-0.003662,-0.002231,,-8.333,15.773,-8.087,12.885,,-1205.594,-235.706,-1205.037,-237.21,,0.557,-1.504,,-8.957,43.431,-8.636,43.36,,-1200.509,-227.973,-1200.444,-227.548,,0.065,0.425
1835,-56.095,-55.669,-13.659,-56.481,-58.439,-11.319,-2397.461,-2416.115,-2306.308,-2395.683,-2422.547,-2306.199,1.778,-6.432,0.109,,0.001778,-0.006432,0.000109,,-7.885,-29.834,-8.437,-30.619,,-1213.479,-265.54,-1213.474,-267.829,,0.005,-2.289,,-9.035,-29.247,-9.091,-29.158,,-1209.544,-257.22,-1209.535,-256.706,,0.009,0.514
1836,-46.674,-17.406,-33.091,-46.319,-14.507,-33.088,-2444.135,-2433.521,-2339.399,-2442.002,-2437.054,-2339.287,2.133,-3.533,0.112,,0.002133,-0.003533,0.000112,,-8.307,9.624,-8.071,13.182,,-1221.786,-255.916,-1221.545,-254.647,,0.241,1.269,,-8.399,-19.797,-8.654,-19.177,,-1217.943,-277.017,-1218.189,-275.883,,-0.246,1.134
1837,17.765,-12.112,-16.203,17.777,-14.453,-16.047,-2426.37,-2445.633,-2355.602,-2424.225,-2451.507,-2355.334,2.145,-5.874,0.268,,0.002145,-0.005874,0.000268,,-7.773,12.227,-7.93,10.715,,-1229.559,-243.689,-1229.475,-243.932,,0.084,-0.243,,-8.567,43.378,-8.06,42.979,,-1226.51,-233.639,-1226.249,-232.904,,0.261,0.735
